NAME,DATE,PRCP,SNOW,TMAX,TMIN
"SAN FRANCISCO DOWNTOWN, CA US",11/22/10,0.09,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",11/23/10,0.12,0,54,44
"SAN FRANCISCO DOWNTOWN, CA US",11/24/10,0,0,50,41
"SAN FRANCISCO DOWNTOWN, CA US",11/25/10,0,0,52,44
"SAN FRANCISCO DOWNTOWN, CA US",11/26/10,0,0,54,42
"SAN FRANCISCO DOWNTOWN, CA US",11/27/10,0.27,0,55,46
"SAN FRANCISCO DOWNTOWN, CA US",11/28/10,0,0,53,43
"SAN FRANCISCO DOWNTOWN, CA US",11/29/10,0,0,54,42
"SAN FRANCISCO DOWNTOWN, CA US",11/30/10,0,0,53,44
"SAN FRANCISCO DOWNTOWN, CA US",12/1/10,0,0,55,44
"SAN FRANCISCO DOWNTOWN, CA US",12/2/10,0.02,0,55,48
"SAN FRANCISCO DOWNTOWN, CA US",12/3/10,0,0,56,50
"SAN FRANCISCO DOWNTOWN, CA US",12/4/10,0.02,0,58,51
"SAN FRANCISCO DOWNTOWN, CA US",12/5/10,0.38,0,59,52
"SAN FRANCISCO DOWNTOWN, CA US",12/6/10,0.03,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",12/7/10,0,0,61,49
"SAN FRANCISCO DOWNTOWN, CA US",12/8/10,1.02,0,57,51
"SAN FRANCISCO DOWNTOWN, CA US",12/9/10,0.01,0,63,55
"SAN FRANCISCO DOWNTOWN, CA US",12/10/10,0.02,0,61,56
"SAN FRANCISCO DOWNTOWN, CA US",12/11/10,0,0,61,55
"SAN FRANCISCO DOWNTOWN, CA US",12/12/10,0,0,57,54
"SAN FRANCISCO DOWNTOWN, CA US",12/13/10,0,0,57,53
"SAN FRANCISCO DOWNTOWN, CA US",12/14/10,0.29,0,59,51
"SAN FRANCISCO DOWNTOWN, CA US",12/15/10,0,0,54,47
"SAN FRANCISCO DOWNTOWN, CA US",12/16/10,0.02,0,54,44
"SAN FRANCISCO DOWNTOWN, CA US",12/17/10,0.82,0,56,46
"SAN FRANCISCO DOWNTOWN, CA US",12/18/10,0.28,0,59,54
"SAN FRANCISCO DOWNTOWN, CA US",12/19/10,1.22,0,58,50
"SAN FRANCISCO DOWNTOWN, CA US",12/20/10,0.04,0,54,49
"SAN FRANCISCO DOWNTOWN, CA US",12/21/10,0.11,0,58,48
"SAN FRANCISCO DOWNTOWN, CA US",12/22/10,0.48,0,55,49
"SAN FRANCISCO DOWNTOWN, CA US",12/23/10,0,0,57,44
"SAN FRANCISCO DOWNTOWN, CA US",12/24/10,0,0,58,46
"SAN FRANCISCO DOWNTOWN, CA US",12/25/10,0.63,0,55,48
"SAN FRANCISCO DOWNTOWN, CA US",12/26/10,0.02,0,59,48
"SAN FRANCISCO DOWNTOWN, CA US",12/27/10,0,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",12/28/10,1.21,0,56,50
"SAN FRANCISCO DOWNTOWN, CA US",12/29/10,0.09,0,56,44
"SAN FRANCISCO DOWNTOWN, CA US",12/30/10,0,0,52,42
"SAN FRANCISCO DOWNTOWN, CA US",12/31/10,0,0,49,42
"SAN FRANCISCO DOWNTOWN, CA US",1/1/11,0.53,0,49,44
"SAN FRANCISCO DOWNTOWN, CA US",1/2/11,0.55,,50,46
"SAN FRANCISCO DOWNTOWN, CA US",1/3/11,0,0,53,46
"SAN FRANCISCO DOWNTOWN, CA US",1/4/11,0,0,54,43
"SAN FRANCISCO DOWNTOWN, CA US",1/5/11,0,0,55,43
"SAN FRANCISCO DOWNTOWN, CA US",1/6/11,0,0,49,40
"SAN FRANCISCO DOWNTOWN, CA US",1/7/11,0,0,45,39
"SAN FRANCISCO DOWNTOWN, CA US",1/8/11,0,0,48,41
"SAN FRANCISCO DOWNTOWN, CA US",1/9/11,0,0,47,40
"SAN FRANCISCO DOWNTOWN, CA US",1/10/11,0,0,50,41
"SAN FRANCISCO DOWNTOWN, CA US",1/11/11,0.02,0,49,43
"SAN FRANCISCO DOWNTOWN, CA US",1/12/11,0,0,57,47
"SAN FRANCISCO DOWNTOWN, CA US",1/13/11,0.13,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",1/14/11,0,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",1/15/11,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",1/16/11,0,,56,47
"SAN FRANCISCO DOWNTOWN, CA US",1/17/11,0,,52,48
"SAN FRANCISCO DOWNTOWN, CA US",1/18/11,0,0,62,47
"SAN FRANCISCO DOWNTOWN, CA US",1/19/11,0,0,62,51
"SAN FRANCISCO DOWNTOWN, CA US",1/20/11,0,0,66,48
"SAN FRANCISCO DOWNTOWN, CA US",1/21/11,0,0,65,49
"SAN FRANCISCO DOWNTOWN, CA US",1/22/11,0,0,67,49
"SAN FRANCISCO DOWNTOWN, CA US",1/23/11,0,0,68,51
"SAN FRANCISCO DOWNTOWN, CA US",1/24/11,0,0,66,48
"SAN FRANCISCO DOWNTOWN, CA US",1/25/11,0,0,67,49
"SAN FRANCISCO DOWNTOWN, CA US",1/26/11,0,0,65,51
"SAN FRANCISCO DOWNTOWN, CA US",1/27/11,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",1/28/11,0,,54,46
"SAN FRANCISCO DOWNTOWN, CA US",1/29/11,0.08,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",1/30/11,0.24,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",1/31/11,0,0,55,45
"SAN FRANCISCO DOWNTOWN, CA US",2/1/11,0,0,63,47
"SAN FRANCISCO DOWNTOWN, CA US",2/2/11,0,0,63,51
"SAN FRANCISCO DOWNTOWN, CA US",2/3/11,0,0,62,46
"SAN FRANCISCO DOWNTOWN, CA US",2/4/11,0,0,63,46
"SAN FRANCISCO DOWNTOWN, CA US",2/5/11,0,0,73,51
"SAN FRANCISCO DOWNTOWN, CA US",2/6/11,0,0,77,60
"SAN FRANCISCO DOWNTOWN, CA US",2/7/11,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",2/8/11,0,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",2/9/11,0,0,61,47
"SAN FRANCISCO DOWNTOWN, CA US",2/10/11,0,,64,45
"SAN FRANCISCO DOWNTOWN, CA US",2/11/11,0,,66,46
"SAN FRANCISCO DOWNTOWN, CA US",2/12/11,0,,65,48
"SAN FRANCISCO DOWNTOWN, CA US",2/13/11,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",2/14/11,0.28,0,57,50
"SAN FRANCISCO DOWNTOWN, CA US",2/15/11,0.28,0,58,51
"SAN FRANCISCO DOWNTOWN, CA US",2/16/11,0.5,0,53,44
"SAN FRANCISCO DOWNTOWN, CA US",2/17/11,1.04,0,51,44
"SAN FRANCISCO DOWNTOWN, CA US",2/18/11,0.88,0,47,40
"SAN FRANCISCO DOWNTOWN, CA US",2/19/11,1.05,0,44,40
"SAN FRANCISCO DOWNTOWN, CA US",2/20/11,0,0,53,40
"SAN FRANCISCO DOWNTOWN, CA US",2/21/11,0,0,53,43
"SAN FRANCISCO DOWNTOWN, CA US",2/22/11,0,0,56,44
"SAN FRANCISCO DOWNTOWN, CA US",2/23/11,0,0,53,44
"SAN FRANCISCO DOWNTOWN, CA US",2/24/11,0.49,,52,45
"SAN FRANCISCO DOWNTOWN, CA US",2/25/11,0.42,,52,40
"SAN FRANCISCO DOWNTOWN, CA US",2/26/11,0,,48,37
"SAN FRANCISCO DOWNTOWN, CA US",2/27/11,0,,54,40
"SAN FRANCISCO DOWNTOWN, CA US",2/28/11,0,0,57,43
"SAN FRANCISCO DOWNTOWN, CA US",3/1/11,0.03,,59,43
"SAN FRANCISCO DOWNTOWN, CA US",3/2/11,0.25,0,57,49
"SAN FRANCISCO DOWNTOWN, CA US",3/3/11,0,0,59,49
"SAN FRANCISCO DOWNTOWN, CA US",3/4/11,0,0,65,47
"SAN FRANCISCO DOWNTOWN, CA US",3/5/11,0.04,0,65,49
"SAN FRANCISCO DOWNTOWN, CA US",3/6/11,0.49,0,59,51
"SAN FRANCISCO DOWNTOWN, CA US",3/7/11,0.03,0,54,48
"SAN FRANCISCO DOWNTOWN, CA US",3/8/11,0.01,0,59,51
"SAN FRANCISCO DOWNTOWN, CA US",3/9/11,0,0,62,50
"SAN FRANCISCO DOWNTOWN, CA US",3/10/11,0.03,0,59,48
"SAN FRANCISCO DOWNTOWN, CA US",3/11/11,0,,57,48
"SAN FRANCISCO DOWNTOWN, CA US",3/12/11,0,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",3/13/11,0.11,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",3/14/11,0.15,,60,53
"SAN FRANCISCO DOWNTOWN, CA US",3/15/11,0.43,0,60,54
"SAN FRANCISCO DOWNTOWN, CA US",3/16/11,0.02,,57,52
"SAN FRANCISCO DOWNTOWN, CA US",3/17/11,0.01,0,59,46
"SAN FRANCISCO DOWNTOWN, CA US",3/18/11,0.97,0,54,48
"SAN FRANCISCO DOWNTOWN, CA US",3/19/11,1.12,0,52,46
"SAN FRANCISCO DOWNTOWN, CA US",3/20/11,0.1,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",3/21/11,0,0,56,48
"SAN FRANCISCO DOWNTOWN, CA US",3/22/11,0.18,0,56,47
"SAN FRANCISCO DOWNTOWN, CA US",3/23/11,0.53,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",3/24/11,1.24,0,52,47
"SAN FRANCISCO DOWNTOWN, CA US",3/25/11,0.38,,56,46
"SAN FRANCISCO DOWNTOWN, CA US",3/26/11,0.79,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",3/27/11,0.11,0,58,48
"SAN FRANCISCO DOWNTOWN, CA US",3/28/11,0,0,60,47
"SAN FRANCISCO DOWNTOWN, CA US",3/29/11,0,0,61,48
"SAN FRANCISCO DOWNTOWN, CA US",3/30/11,0,0,82,52
"SAN FRANCISCO DOWNTOWN, CA US",3/31/11,0,0,82,59
"SAN FRANCISCO DOWNTOWN, CA US",4/1/11,0,0,81,54
"SAN FRANCISCO DOWNTOWN, CA US",4/2/11,0,0,65,48
"SAN FRANCISCO DOWNTOWN, CA US",4/3/11,0,0,62,48
"SAN FRANCISCO DOWNTOWN, CA US",4/4/11,0,0,75,50
"SAN FRANCISCO DOWNTOWN, CA US",4/5/11,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",4/6/11,0,0,58,48
"SAN FRANCISCO DOWNTOWN, CA US",4/7/11,0,,58,45
"SAN FRANCISCO DOWNTOWN, CA US",4/8/11,0,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",4/9/11,0,,59,46
"SAN FRANCISCO DOWNTOWN, CA US",4/10/11,0,,57,47
"SAN FRANCISCO DOWNTOWN, CA US",4/11/11,0,,60,48
"SAN FRANCISCO DOWNTOWN, CA US",4/12/11,0,0,55,46
"SAN FRANCISCO DOWNTOWN, CA US",4/13/11,0.13,0,57,47
"SAN FRANCISCO DOWNTOWN, CA US",4/14/11,0,0,59,47
"SAN FRANCISCO DOWNTOWN, CA US",4/15/11,0,0,63,50
"SAN FRANCISCO DOWNTOWN, CA US",4/16/11,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",4/17/11,0,0,59,52
"SAN FRANCISCO DOWNTOWN, CA US",4/18/11,0.03,0,62,51
"SAN FRANCISCO DOWNTOWN, CA US",4/19/11,0,0,62,52
"SAN FRANCISCO DOWNTOWN, CA US",4/20/11,0.04,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",4/21/11,0.09,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",4/22/11,0,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",4/23/11,0.03,,62,50
"SAN FRANCISCO DOWNTOWN, CA US",4/24/11,0.14,,58,53
"SAN FRANCISCO DOWNTOWN, CA US",4/25/11,0.1,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",4/26/11,0,0,61,48
"SAN FRANCISCO DOWNTOWN, CA US",4/27/11,0,0,59,49
"SAN FRANCISCO DOWNTOWN, CA US",4/28/11,0,0,59,49
"SAN FRANCISCO DOWNTOWN, CA US",4/29/11,0,0,62,46
"SAN FRANCISCO DOWNTOWN, CA US",4/30/11,0,0,68,52
"SAN FRANCISCO DOWNTOWN, CA US",5/1/11,0,0,75,51
"SAN FRANCISCO DOWNTOWN, CA US",5/2/11,0,0,61,49
"SAN FRANCISCO DOWNTOWN, CA US",5/3/11,0,0,65,49
"SAN FRANCISCO DOWNTOWN, CA US",5/4/11,0,0,82,54
"SAN FRANCISCO DOWNTOWN, CA US",5/5/11,0,,75,53
"SAN FRANCISCO DOWNTOWN, CA US",5/6/11,0,,58,50
"SAN FRANCISCO DOWNTOWN, CA US",5/7/11,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",5/8/11,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",5/9/11,0,,61,47
"SAN FRANCISCO DOWNTOWN, CA US",5/10/11,0,0,58,50
"SAN FRANCISCO DOWNTOWN, CA US",5/11/11,0,0,57,49
"SAN FRANCISCO DOWNTOWN, CA US",5/12/11,0,0,61,49
"SAN FRANCISCO DOWNTOWN, CA US",5/13/11,0,0,58,48
"SAN FRANCISCO DOWNTOWN, CA US",5/14/11,0.22,0,59,45
"SAN FRANCISCO DOWNTOWN, CA US",5/15/11,0.06,0,58,45
"SAN FRANCISCO DOWNTOWN, CA US",5/16/11,0.22,0,57,50
"SAN FRANCISCO DOWNTOWN, CA US",5/17/11,0.19,0,58,50
"SAN FRANCISCO DOWNTOWN, CA US",5/18/11,0,0,62,51
"SAN FRANCISCO DOWNTOWN, CA US",5/19/11,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",5/20/11,0,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",5/21/11,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",5/22/11,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",5/23/11,0,0,63,49
"SAN FRANCISCO DOWNTOWN, CA US",5/24/11,0,0,59,48
"SAN FRANCISCO DOWNTOWN, CA US",5/25/11,0.09,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",5/26/11,0,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",5/27/11,0,0,62,52
"SAN FRANCISCO DOWNTOWN, CA US",5/28/11,0.28,0,63,50
"SAN FRANCISCO DOWNTOWN, CA US",5/29/11,0,0,63,47
"SAN FRANCISCO DOWNTOWN, CA US",5/30/11,0,0,59,49
"SAN FRANCISCO DOWNTOWN, CA US",5/31/11,0.07,0,61,53
"SAN FRANCISCO DOWNTOWN, CA US",6/1/11,0.09,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",6/2/11,0,0,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/3/11,0.13,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",6/4/11,0.99,,63,54
"SAN FRANCISCO DOWNTOWN, CA US",6/5/11,0,0,63,54
"SAN FRANCISCO DOWNTOWN, CA US",6/6/11,0,0,58,54
"SAN FRANCISCO DOWNTOWN, CA US",6/7/11,0,0,65,53
"SAN FRANCISCO DOWNTOWN, CA US",6/8/11,0,0,62,54
"SAN FRANCISCO DOWNTOWN, CA US",6/9/11,0,0,64,53
"SAN FRANCISCO DOWNTOWN, CA US",6/10/11,0,0,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/11/11,0,0,59,51
"SAN FRANCISCO DOWNTOWN, CA US",6/12/11,0,0,61,52
"SAN FRANCISCO DOWNTOWN, CA US",6/13/11,0,0,61,53
"SAN FRANCISCO DOWNTOWN, CA US",6/14/11,0,0,70,52
"SAN FRANCISCO DOWNTOWN, CA US",6/15/11,0,0,71,54
"SAN FRANCISCO DOWNTOWN, CA US",6/16/11,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",6/17/11,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/18/11,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/19/11,0,,74,52
"SAN FRANCISCO DOWNTOWN, CA US",6/20/11,0,0,88,57
"SAN FRANCISCO DOWNTOWN, CA US",6/21/11,0,0,79,54
"SAN FRANCISCO DOWNTOWN, CA US",6/22/11,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",6/23/11,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",6/24/11,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",6/25/11,0,0,60,52
"SAN FRANCISCO DOWNTOWN, CA US",6/26/11,0,0,66,53
"SAN FRANCISCO DOWNTOWN, CA US",6/27/11,0,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",6/28/11,0.81,0,59,53
"SAN FRANCISCO DOWNTOWN, CA US",6/29/11,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",6/30/11,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",7/1/11,0,0,75,54
"SAN FRANCISCO DOWNTOWN, CA US",7/2/11,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",7/3/11,0,,81,56
"SAN FRANCISCO DOWNTOWN, CA US",7/4/11,0,,67,55
"SAN FRANCISCO DOWNTOWN, CA US",7/5/11,0,0,72,52
"SAN FRANCISCO DOWNTOWN, CA US",7/6/11,0,0,67,52
"SAN FRANCISCO DOWNTOWN, CA US",7/7/11,0,0,66,53
"SAN FRANCISCO DOWNTOWN, CA US",7/8/11,0,,67,53
"SAN FRANCISCO DOWNTOWN, CA US",7/9/11,0,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",7/10/11,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",7/11/11,0.02,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",7/12/11,0.02,0,60,52
"SAN FRANCISCO DOWNTOWN, CA US",7/13/11,0.03,0,60,54
"SAN FRANCISCO DOWNTOWN, CA US",7/14/11,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",7/15/11,0,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",7/16/11,0,,66,55
"SAN FRANCISCO DOWNTOWN, CA US",7/17/11,0.01,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",7/18/11,0,0,69,56
"SAN FRANCISCO DOWNTOWN, CA US",7/19/11,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",7/20/11,0,0,75,56
"SAN FRANCISCO DOWNTOWN, CA US",7/21/11,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",7/22/11,0,0,67,55
"SAN FRANCISCO DOWNTOWN, CA US",7/23/11,0,0,65,56
"SAN FRANCISCO DOWNTOWN, CA US",7/24/11,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",7/25/11,0,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",7/26/11,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",7/27/11,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",7/28/11,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",7/29/11,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/30/11,0,,66,57
"SAN FRANCISCO DOWNTOWN, CA US",7/31/11,0,,64,57
"SAN FRANCISCO DOWNTOWN, CA US",8/1/11,0,0,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/2/11,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/3/11,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/4/11,0.03,,63,56
"SAN FRANCISCO DOWNTOWN, CA US",8/5/11,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/6/11,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",8/7/11,0,0,60,54
"SAN FRANCISCO DOWNTOWN, CA US",8/8/11,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",8/9/11,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",8/10/11,0,0,67,54
"SAN FRANCISCO DOWNTOWN, CA US",8/11/11,0,,62,54
"SAN FRANCISCO DOWNTOWN, CA US",8/12/11,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",8/13/11,0,,68,54
"SAN FRANCISCO DOWNTOWN, CA US",8/14/11,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/15/11,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/16/11,0,0,65,54
"SAN FRANCISCO DOWNTOWN, CA US",8/17/11,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",8/18/11,0,0,65,53
"SAN FRANCISCO DOWNTOWN, CA US",8/19/11,0,0,60,54
"SAN FRANCISCO DOWNTOWN, CA US",8/20/11,0,,67,54
"SAN FRANCISCO DOWNTOWN, CA US",8/21/11,0,0,63,55
"SAN FRANCISCO DOWNTOWN, CA US",8/22/11,0,0,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/23/11,0,0,75,54
"SAN FRANCISCO DOWNTOWN, CA US",8/24/11,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/25/11,0,0,67,57
"SAN FRANCISCO DOWNTOWN, CA US",8/26/11,0,0,67,54
"SAN FRANCISCO DOWNTOWN, CA US",8/27/11,0,,67,53
"SAN FRANCISCO DOWNTOWN, CA US",8/28/11,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",8/29/11,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/30/11,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",8/31/11,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",9/1/11,0,0,71,54
"SAN FRANCISCO DOWNTOWN, CA US",9/2/11,0,0,69,54
"SAN FRANCISCO DOWNTOWN, CA US",9/3/11,0,0,63,54
"SAN FRANCISCO DOWNTOWN, CA US",9/4/11,0,0,61,54
"SAN FRANCISCO DOWNTOWN, CA US",9/5/11,0,0,61,53
"SAN FRANCISCO DOWNTOWN, CA US",9/6/11,0,0,70,51
"SAN FRANCISCO DOWNTOWN, CA US",9/7/11,0,,73,51
"SAN FRANCISCO DOWNTOWN, CA US",9/8/11,0,,61,52
"SAN FRANCISCO DOWNTOWN, CA US",9/9/11,0,,70,54
"SAN FRANCISCO DOWNTOWN, CA US",9/10/11,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",9/11/11,0,,70,58
"SAN FRANCISCO DOWNTOWN, CA US",9/12/11,0,0,67,58
"SAN FRANCISCO DOWNTOWN, CA US",9/13/11,0,0,69,56
"SAN FRANCISCO DOWNTOWN, CA US",9/14/11,0,0,59,55
"SAN FRANCISCO DOWNTOWN, CA US",9/15/11,0,0,62,56
"SAN FRANCISCO DOWNTOWN, CA US",9/16/11,0,0,61,55
"SAN FRANCISCO DOWNTOWN, CA US",9/17/11,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",9/18/11,0,0,79,55
"SAN FRANCISCO DOWNTOWN, CA US",9/19/11,0,,85,56
"SAN FRANCISCO DOWNTOWN, CA US",9/20/11,0,,86,56
"SAN FRANCISCO DOWNTOWN, CA US",9/21/11,0,0,74,54
"SAN FRANCISCO DOWNTOWN, CA US",9/22/11,0,0,72,54
"SAN FRANCISCO DOWNTOWN, CA US",9/23/11,0,0,72,54
"SAN FRANCISCO DOWNTOWN, CA US",9/24/11,0,,63,55
"SAN FRANCISCO DOWNTOWN, CA US",9/25/11,0,,68,55
"SAN FRANCISCO DOWNTOWN, CA US",9/26/11,0,,72,53
"SAN FRANCISCO DOWNTOWN, CA US",9/27/11,0,,76,57
"SAN FRANCISCO DOWNTOWN, CA US",9/28/11,0,0,88,62
"SAN FRANCISCO DOWNTOWN, CA US",9/29/11,0,0,76,54
"SAN FRANCISCO DOWNTOWN, CA US",9/30/11,0,0,69,60
"SAN FRANCISCO DOWNTOWN, CA US",10/1/11,0.01,0,72,60
"SAN FRANCISCO DOWNTOWN, CA US",10/2/11,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",10/3/11,0.17,0,65,57
"SAN FRANCISCO DOWNTOWN, CA US",10/4/11,0.25,0,65,57
"SAN FRANCISCO DOWNTOWN, CA US",10/5/11,0.32,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",10/6/11,0.47,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",10/7/11,0,,67,53
"SAN FRANCISCO DOWNTOWN, CA US",10/8/11,0,,68,53
"SAN FRANCISCO DOWNTOWN, CA US",10/9/11,0,,71,55
"SAN FRANCISCO DOWNTOWN, CA US",10/10/11,0.16,,65,58
"SAN FRANCISCO DOWNTOWN, CA US",10/11/11,0,,70,61
"SAN FRANCISCO DOWNTOWN, CA US",10/12/11,0,0,78,58
"SAN FRANCISCO DOWNTOWN, CA US",10/13/11,0,0,82,61
"SAN FRANCISCO DOWNTOWN, CA US",10/14/11,0,0,85,64
"SAN FRANCISCO DOWNTOWN, CA US",10/15/11,0,0,70,58
"SAN FRANCISCO DOWNTOWN, CA US",10/16/11,0,0,68,59
"SAN FRANCISCO DOWNTOWN, CA US",10/17/11,0,,83,57
"SAN FRANCISCO DOWNTOWN, CA US",10/18/11,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",10/19/11,0,0,62,57
"SAN FRANCISCO DOWNTOWN, CA US",10/20/11,0,0,61,55
"SAN FRANCISCO DOWNTOWN, CA US",10/21/11,0,0,70,53
"SAN FRANCISCO DOWNTOWN, CA US",10/22/11,0,,81,58
"SAN FRANCISCO DOWNTOWN, CA US",10/23/11,0,,81,60
"SAN FRANCISCO DOWNTOWN, CA US",10/24/11,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",10/25/11,0,,64,52
"SAN FRANCISCO DOWNTOWN, CA US",10/26/11,0,,70,50
"SAN FRANCISCO DOWNTOWN, CA US",10/27/11,0,0,71,51
"SAN FRANCISCO DOWNTOWN, CA US",10/28/11,0,0,73,53
"SAN FRANCISCO DOWNTOWN, CA US",10/29/11,0,0,76,53
"SAN FRANCISCO DOWNTOWN, CA US",10/30/11,0,0,73,55
"SAN FRANCISCO DOWNTOWN, CA US",10/31/11,0,,71,52
"SAN FRANCISCO DOWNTOWN, CA US",11/1/11,0,0,73,53
"SAN FRANCISCO DOWNTOWN, CA US",11/2/11,0,0,74,56
"SAN FRANCISCO DOWNTOWN, CA US",11/3/11,0.02,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",11/4/11,0.09,,56,47
"SAN FRANCISCO DOWNTOWN, CA US",11/5/11,0.3,,57,48
"SAN FRANCISCO DOWNTOWN, CA US",11/6/11,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",11/7/11,0,0,59,48
"SAN FRANCISCO DOWNTOWN, CA US",11/8/11,0,,60,46
"SAN FRANCISCO DOWNTOWN, CA US",11/9/11,0,0,63,49
"SAN FRANCISCO DOWNTOWN, CA US",11/10/11,0,0,65,49
"SAN FRANCISCO DOWNTOWN, CA US",11/11/11,0.33,0,58,51
"SAN FRANCISCO DOWNTOWN, CA US",11/12/11,0.04,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",11/13/11,0,0,62,52
"SAN FRANCISCO DOWNTOWN, CA US",11/14/11,0,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",11/15/11,0,0,64,49
"SAN FRANCISCO DOWNTOWN, CA US",11/16/11,0,0,62,49
"SAN FRANCISCO DOWNTOWN, CA US",11/17/11,0,,59,49
"SAN FRANCISCO DOWNTOWN, CA US",11/18/11,0.17,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",11/19/11,0.19,,55,45
"SAN FRANCISCO DOWNTOWN, CA US",11/20/11,0.39,,54,47
"SAN FRANCISCO DOWNTOWN, CA US",11/21/11,0,,57,46
